player,player_id,ht_in_in,wt,birth_date,colleges,from_season,to_season,debut,hof,n_seasons,lg,teams,pos,career_g,career_gs,mp_per_game,fg_per_game,fga_per_game,fg_percent,x3p_per_game,x3pa_per_game,x3p_percent,x2p_per_game,x2pa_per_game,x2p_percent,e_fg_percent,ft_per_game,fta_per_game,ft_percent,orb_per_game,drb_per_game,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pf_per_game,pts_per_game,career_mp,career_fg,career_fga,career_x3p,career_x3pa,career_x2p,career_x2pa,career_ft,career_fta,career_orb,career_drb,career_trb,career_ast,career_stl,career_blk,career_tov,career_pf,career_pts,career_trp_dbl,career_per,career_ts_percent,career_x3p_ar,career_f_tr,career_orb_percent,career_drb_percent,career_trb_percent,career_ast_percent,career_stl_percent,career_blk_percent,career_tov_percent,career_usg_percent,career_ows,career_dws,career_ws,career_ws_48,career_obpm,career_dbpm,career_bpm,career_vorp,career_fg_per_100_poss,career_fga_per_100_poss,career_x3p_per_100_poss,career_x3pa_per_100_poss,career_x2p_per_100_poss,career_x2pa_per_100_poss,career_ft_per_100_poss,career_fta_per_100_poss,career_orb_per_100_poss,career_drb_per_100_poss,career_trb_per_100_poss,career_ast_per_100_poss,career_stl_per_100_poss,career_blk_per_100_poss,career_tov_per_100_poss,career_pf_per_100_poss,career_pts_per_100_poss,career_o_rtg,career_d_rtg,career_pg_percent,career_sg_percent,career_sf_percent,career_pf_percent,career_c_percent,career_on_court_plus_minus_per_100_poss,career_net_plus_minus_per_100_poss,career_bad_pass_turnover,career_lost_ball_turnover,career_shooting_foul_committed,career_offensive_foul_committed,career_shooting_foul_drawn,career_offensive_foul_drawn,career_points_generated_by_assists,career_and1,career_fga_blocked,career_avg_dist_fga,career_percent_fga_from_x0_3_range,career_percent_fga_from_x3_10_range,career_percent_fga_from_x10_16_range,career_percent_fga_from_x16_3p_range,career_percent_fga_from_x3p_range,career_fg_percent_from_x0_3_range,career_fg_percent_from_x3_10_range,career_fg_percent_from_x10_16_range,career_fg_percent_from_x16_3p_range,career_percent_assisted_x2p_fg,career_percent_assisted_x3p_fg,career_percent_dunks_of_fga,career_num_of_dunks,career_percent_corner_3s_of_3pa,career_corner_3_point_percent,career_num_heaves_attempted,career_num_heaves_made,career_CHMP_count,career_FMVP_count,career_all_star_count,career_all_defense_share_mean,career_all_nba_share_mean,career_all_rookie_share_mean,career_all_defense_1st_count,career_all_defense_2nd_count,career_all_defense_ORV_count,career_all_nba_1T_count,career_all_nba_2T_count,career_all_nba_3T_count,career_all_nba_ORV_count,career_all_rookie_1st_count,career_all_rookie_2nd_count,career_all_rookie_ORV_count,career_mvp_winner_count,career_mvp_share_mean,career_roy_winner_count,career_roy_share_sum,career_smoy_winner_count,career_smoy_share_mean,career_mip_winner_count,career_mip_share_mean,career_dpoy_winner_count,career_dpoy_share_mean,career_clutch_poy_winner_count,career_clutch_poy_share_mean,from,to,experience,career_percent_fga_from_x2p_range
Karl Malone,malonka01,81,250.0,1963-07-24,Louisiana Tech,1990,2004,1985-10-25T00:00:00Z,True,15,NBA,"UTA, LAL",PF,1151,1151.0,37.52910512597741,9.234578627280625,17.865334491746307,0.516899285123766,0.06950477845351868,0.24326672458731538,0.2857142857142857,9.165073848827108,17.622067767158992,0.520090716363457,0.5188445265768613,6.962641181581234,9.15377932232841,0.7606302201974183,2.2363162467419637,7.80364900086881,10.039965247610773,3.854039965247611,1.4031277150304085,0.8001737619461338,2.952215464813206,2.9348392701998263,25.501303214596003,43196.0,10629,20563,80.0,280.0,10549.0,20283.0,8014,10536,2574.0,8982.0,11556.0,4436,1615.0,921.0,3398.0,3378.0,29352,4.0,25.070638485044906,0.5809924530049078,0.013320191684415224,0.5132495601444578,7.418679970367626,23.98338966570979,16.001090378738773,19.209581905732016,1.9548685063431799,1.5532919714788407,11.940142605796833,29.85825539401797,130.29999999999998,70.5,200.50000000000003,0.22281065376423748,5.06449439762941,1.0542735438466524,6.104523566996944,88.5,12.846302898416521,24.86116770071303,0.10117371978886934,0.3312135382905824,12.738792943791092,24.519457820168533,9.68685989443467,12.727921566811741,3.0984836558940643,10.866469117510881,13.95840818594314,5.38155153254931,1.9548685063431799,1.1136355218075746,4.106484396703399,4.079370775071767,35.46389943513288,114.6416334845819,100.98812390036115,0.0,0.0,7.17647617690371,77.23623580827514,15.727281364305734,7.19978623343309,10.270139185786899,1021.0,212.0,656.0,262.0,1911.0,,5140.0,450.0,541.0,11.024602156667143,0.31930525865754594,0.10605557930739633,0.22015201178091304,0.3470942473041661,0.007381407059047076,0.6617850933447342,0.4102614127594889,0.39157555460548193,0.45294218801957153,0.7911629851313478,0.601307301315852,0.026735166975440598,256.0,0.02981378556838155,0.14441119186736973,1.0,0.0,0,0,12,0.15486666666666665,0.6996,0.0,3,3,11,10,11,12,14,0,0,0,2,0.2548,0,0.0,0,0.0,0,0.0006,0,0.0006666666666666666,,,1986,2004,19,0.992683815495701
Charles Oakley,oaklech01,81,225.0,1963-12-18,Virginia Union University,1986,2000,1985-10-25T00:00:00Z,False,15,NBA,"CHI, NYK, TOR",PF,1098,1045.0,32.4143897996357,4.014571948998179,8.336065573770492,0.4815907352780509,0.051001821493624776,0.19489981785063754,0.2616822429906542,3.963570127504554,8.141165755919854,0.486855352947757,0.484649841581995,2.275045537340619,3.0072859744990894,0.756511205330103,3.3451730418943533,6.681238615664845,10.026411657559198,2.54735883424408,1.104735883424408,0.290528233151184,2.3105646630236794,3.5428051001821492,10.3551912568306,35591.0,4408,9153,56.0,214.0,4352.0,8939.0,2498,3302,3673.0,7336.0,11009.0,2797,1213.0,319.0,2537.0,3890.0,11370,2.0,13.843044589924418,0.5354232811665871,0.022335140906408923,0.3582362394987497,11.896246242027479,23.50465005197943,17.71013177488691,11.643404231406816,1.7151358489505772,0.5958472647579444,19.257447107414794,16.002216852575085,27.300000000000004,57.99999999999999,85.2,0.11494903205866651,-0.8577983197999494,0.6801747632828523,-0.17132140147790176,16.2,6.29563372762777,13.0805119271726,0.08223146301031159,0.31022449495659016,6.213402264617459,12.767340057879798,3.5485487904245456,4.677334157511731,5.223609901379562,10.494838582787784,15.729378213593321,4.020123064819758,1.7151358489505772,0.4471945154673935,3.624362900733332,5.590862858587844,16.197853389901944,106.22747323761625,102.07951448399876,0.0,0.0,1.2200392927308448,73.48340399131423,25.379071450728983,1.5907248474821631,-1.1036397476993072,385.0,53.0,551.0,26.0,159.0,,1865.0,36.0,74.0,14.733171336986867,0.19520080653500155,0.0693964429738393,0.13941236687002376,0.5646560852031849,0.0314481439354772,0.5189101437286734,0.3452781511736118,0.3397183331609968,0.4647122324475235,0.8430150966807982,0.5484438010546996,0.0020363974769930723,3.0,0.19717743770034124,0.3370644193982008,0.0,0.0,0,0,1,0.11240000000000001,0.0066,0.0394,1,2,8,0,0,0,4,1,0,1,0,0.0,0,0.038,0,0.0,0,0.0,0,0.002,,,1986,2004,15,0.968551856064523
Charles Oakley,oaklech01,81,225.0,1963-12-18,Virginia Union University,1987,2001,1985-10-25T00:00:00Z,False,15,NBA,"CHI, NYK, TOR",PF,1099,1092.0,33.29026387625114,4.032757051865332,8.551410373066425,0.4715896999361566,0.060964513193812554,0.23657870791628755,0.25769230769230766,3.9717925386715196,8.314831665150136,0.47767564018384767,0.47515428814641414,2.226569608735214,2.8980891719745223,0.7682888540031397,3.2393084622383985,6.848043676069154,10.087352138307553,2.6642402183803457,1.111010009099181,0.30664240218380345,2.275705186533212,3.5468607825295724,10.353048225659691,36586.0,4432,9398,67.0,260.0,4365.0,9138.0,2447,3185,3560.0,7526.0,11086.0,2928,1221.0,337.0,2501.0,3898.0,11378,3.0,13.544716558246323,0.5268920078718636,0.02612616847974635,0.3390185590116438,11.235830645602142,23.443606844148032,17.34369977587055,11.922391078554638,1.6871918220084188,0.6219646859454436,18.77542775925217,15.847168315749194,25.8,59.89999999999999,85.60000000000001,0.11237976275077899,-1.025072432077844,0.7657710599682939,-0.2531706117093971,15.900000000000002,6.194973487126223,13.147244847755973,0.09512108456786748,0.36501120647242113,6.099852402558355,12.779366424315311,3.4010714480949,4.415888591264418,4.951555239709179,10.533985677581587,15.496173399661073,4.114579347291314,1.6871918220084188,0.46435248455693445,3.4975127097796976,5.480049745804405,15.865322801071446,105.46498660689882,101.71111900727054,0.0,0.0,2.06094227367744,77.8251326579836,20.400546711689984,2.3046711689982313,0.7658626788872809,486.0,69.0,684.0,36.0,195.0,,2455.0,43.0,94.0,15.17071876507477,0.17535689017526934,0.05774015114970252,0.12908731307284127,0.5998818137964304,0.03824481427882296,0.5240467920887603,0.3027257597684515,0.3342194082649944,0.44898134748351826,0.8476834700112559,0.6286543656536421,0.0015833735327223028,3.0,0.18045320791123973,0.3733116256632899,0.0,0.0,0,0,1,0.11466666666666668,0.0066,0.0,1,2,9,0,0,0,4,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.002,,,1986,2004,16,0.9617551857211771
Charles Oakley,oaklech01,81,225.0,1963-12-18,Virginia Union University,1988,2002,1985-10-25T00:00:00Z,False,15,NBA,"CHI, NYK, TOR, CHI",PF,1074,1047.0,32.57821229050279,3.781191806331471,8.01582867783985,0.47171564641654085,0.05307262569832402,0.21973929236499068,0.24152542372881355,3.728119180633147,7.79608938547486,0.4782037501492894,0.47502613543965616,2.069832402234637,2.659217877094972,0.7783613445378151,3.1033519553072626,6.538175046554935,9.641527001862197,2.5567970204841712,1.1033519553072626,0.2905027932960894,2.131284916201117,3.4990689013035383,9.685288640595903,34989.0,4061,8609,57.0,236.0,4004.0,8373.0,2223,2856,3333.0,7022.0,10355.0,2746,1185.0,312.0,2289.0,3758.0,10402,1.0,13.214404527137102,0.524446740404127,0.025757838177712992,0.3298096830432422,11.027974506273402,22.8789133727743,16.970993740889995,11.758532681699963,1.7200634485123898,0.6144502557946784,18.89467546943325,15.234639458115408,25.1,56.599999999999994,81.60000000000001,0.11210717654119866,-1.1484209322930063,0.8460373260167481,-0.29597302009202897,14.800000000000002,5.951138929377804,12.6390408414073,0.08242876332561662,0.3469919117436909,5.868710166052188,12.289050844551143,3.238732172968647,4.149904255623195,4.862385321100917,10.318660150332962,15.179693617994229,4.050450141473035,1.7200634485123898,0.4502557946783275,3.361739403812627,5.543605133041813,15.214141587356025,105.17939923976107,101.64617451198949,0.0,0.0,2.4551045510455105,79.34360755372259,18.45922870993416,0.7932204616163807,0.18890094783300768,556.0,79.0,783.0,41.0,203.0,,2696.0,43.0,98.0,15.373779031907967,0.16431401490485492,0.0534633528688228,0.1275775993054048,0.6182055567614501,0.03671934013457782,0.5304462774039505,0.2724334708052963,0.32749309022502,0.44197865566890965,0.8525182693003401,0.5657479921858042,0.0014249330728601406,3.0,0.19571782070761884,0.38598871282830477,0.0,0.0,0,0,1,0.11466666666666668,0.0066,0.0,1,2,9,0,0,0,4,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.002,,,1986,2004,17,0.9632806598654223
Charles Oakley,oaklech01,81,225.0,1963-12-18,Virginia Union University,1989,2003,1985-10-25T00:00:00Z,False,15,NBA,"NYK, TOR, CHI, WAS",PF,1034,966.0,31.61218568665377,3.5870406189555126,7.628626692456479,0.4702079107505071,0.05222437137330754,0.21663442940038685,0.24107142857142858,3.534816247582205,7.411992263056093,0.4769050104384134,0.473630831643002,1.9245647969052224,2.4477756286266925,0.7862504938759384,2.9439071566731143,6.143133462282399,9.087040618955513,2.4545454545454546,1.0928433268858802,0.2804642166344294,2.0009671179883948,3.458413926499033,9.150870406189554,32687.0,3709,7888,54.0,224.0,3655.0,7664.0,1990,2531,3044.0,6352.0,9396.0,2538,1130.0,290.0,2069.0,3576.0,9462,1.0,12.948835928656653,0.5229199681830696,0.02627959127481873,0.3228670419432802,10.783871263805183,22.16040321840487,16.490136751613793,11.736809740875577,1.7598341848441277,0.6201853948052742,18.822504359531315,14.897543365864108,23.6,52.39999999999999,75.80000000000001,0.11156502585125584,-1.242833542386882,0.9283874323125401,-0.3075840548230184,13.7,5.830782880044055,12.42286535931716,0.0796188087007067,0.35419891700064254,5.751164071343349,12.074072261143574,3.1090892403707895,3.947410285434577,4.76647596903968,10.02453574815676,14.78956465873283,4.022687918744455,1.7598341848441277,0.4483250221800716,3.2626395814849944,5.661265946706641,14.848936886223884,105.18450760241075,101.58228041729127,0.0,0.0,2.3670735960934777,78.32731077781654,19.55430763864667,0.8185629577956051,0.2896965469131496,571.0,79.0,825.0,46.0,213.0,,2786.0,43.0,100.0,15.31017788629229,0.16623899546564352,0.05283718172305545,0.12691147540983605,0.6188435995814441,0.035402720613882104,0.5293545866759679,0.2626650156958493,0.3396665504011162,0.4394336239972097,0.8515674223927451,0.5454623648412975,0.0013738402511335893,3.0,0.18870010463899548,0.3721485873735612,0.0,0.0,0,0,1,0.11466666666666668,0.0062,0.0,1,2,9,0,0,0,3,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.002,,,1986,2004,18,0.9645972793861181
Charles Oakley,oaklech01,81,225.0,1963-12-18,Virginia Union University,1990,2004,1985-10-25T00:00:00Z,False,15,NBA,"NYK, TOR, CHI, WAS, HOU",PF,959,884.0,31.395203336809175,3.4254431699687173,7.360792492179353,0.4653633659158521,0.043795620437956206,0.1835245046923879,0.23863636363636365,3.3816475495307614,7.177267987486966,0.4711608310329798,0.46833829154271145,1.8748696558915536,2.3795620437956204,0.7879053461875548,2.816475495307612,6.088633993743483,8.905109489051094,2.4535974973931176,1.0698644421272159,0.28779979144942647,1.8998957247132429,3.4556830031282586,8.769551616266945,30108.0,3285,7059,42.0,176.0,3243.0,6883.0,1798,2282,2701.0,5839.0,8540.0,2353,1026.0,276.0,1822.0,3314.0,8410,1.0,12.7847050617776,0.5197113723927196,0.023600803773083566,0.3249745914707055,10.470811744386875,22.11393317390727,16.321060847615254,11.948781054869139,1.7548990301580973,0.6473628271555733,18.653128736548428,14.649422080510163,21.099999999999998,49.099999999999994,70.2,0.11207576059519066,-1.3631725787166202,1.0524843895310216,-0.303238341968912,12.700000000000001,5.685226517869006,12.226481333864754,0.0691410920685532,0.3153480802444534,5.616085425800453,11.917002125680883,3.08174903680085,3.9072173508702006,4.647183472831142,10.105224525043177,14.75083698684735,4.085505513484789,1.7548990301580973,0.4694300518134715,3.1633884681812146,5.745585890793144,14.519891723130065,104.94499800717418,101.19888401753687,0.0,0.0,2.3629526462395543,78.25536211699165,19.629944289693594,0.822708913649025,0.2914554317548746,572.0,79.0,829.0,46.0,213.0,,2790.0,43.0,101.0,15.30267409470752,0.1665293175487465,0.05274519498607243,0.12698126740947074,0.6186366991643455,0.03534108635097493,0.5293034818941504,0.26220772980501394,0.34081615598885795,0.4386685933147632,0.851825835654596,0.5445127437325905,0.001371448467966574,3.0,0.18837158774373258,0.3715006963788301,0.0,0.0,0,0,1,0.11466666666666668,0.0054,0.0,1,2,9,0,0,0,2,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.002,,,1986,2004,19,0.9646589136490251
Terry Porter,portete01,75,195.0,1963-04-08,University of Wisconsin-Stevens Point,1986,2000,1985-10-25T00:00:00Z,False,15,NBA,"POR, MIN, MIA, SAS",PG,1122,690.0,28.86096256684492,4.540998217468806,9.779857397504456,0.4643215164494669,1.0258467023172906,2.6853832442067738,0.3820112844341188,3.515151515151515,7.094474153297683,0.49547738693467336,0.5167684316048483,2.9171122994652405,3.483065953654189,0.8375127942681678,0.6051693404634582,2.520499108734403,3.125668449197861,5.975044563279857,1.3244206773618539,0.13725490196078433,2.2076648841354722,1.8057040998217468,13.024955436720143,32382.0,5095,10973,1151.0,3013.0,3944.0,7960.0,3273,3908,679.0,2828.0,3507.0,6704,1486.0,154.0,2477.0,2026.0,14614,7.0,17.410224816255944,0.5759328330554012,0.27407223148662835,0.3596169785683404,2.3328484960780673,9.761188314495708,6.0267216354765,29.3689179173615,2.2117935890309433,0.32460317460317456,16.463136927922918,19.356194799580017,67.19999999999999,34.1,101.5,0.1504811006114508,2.5453523562472977,0.39243406830955474,2.935856339941943,40.10000000000001,7.644212834290653,16.477811747267,1.769878327465876,4.613028843184485,5.880158730158729,11.864078809214996,4.909184114631585,5.865199802359335,1.019158791921438,4.259829534926811,5.281452658884565,9.982947316410351,2.2117935890309433,0.24142115990365018,3.711617565314063,3.049067383114076,21.93606015687728,115.64424680377988,106.85427089123587,42.794535691724576,56.95072646873026,0.5023689197725837,0.0,0.0,5.859759949463045,3.663313329121921,278.0,59.0,144.0,27.0,202.0,,1950.0,24.0,73.0,17.165840176879342,0.20702305748578648,0.05189861023373342,0.1011367656348705,0.21979311433986104,0.4201484523057486,0.5850931775110548,0.4763322804801011,0.3808201200252685,0.4396827226784586,0.41400015792798495,0.7213164876816173,0.0,0.0,0.25770878079595705,0.41939387239418824,4.0,0.0,0,0,2,0.019733333333333332,0.006333333333333333,0.003,0,0,2,0,0,0,3,0,0,1,0,0.0017333333333333333,0,0.0,0,0.0011333333333333334,0,0.002533333333333333,0,0.0,,,1986,2002,15,0.5798515476942514
Terry Porter,portete01,75,195.0,1963-04-08,University of Wisconsin-Stevens Point,1987,2001,1985-10-25T00:00:00Z,False,15,NBA,"POR, MIN, MIA, SAS",PG,1123,729.0,29.248441674087267,4.52359750667854,9.764915405164738,0.46325004559547694,1.0908281389136243,2.8281389136242208,0.3857052896725441,3.4327693677649154,6.936776491540517,0.49486521181001286,0.5191045048331205,2.8851291184327694,3.4452359750667854,0.8374256913931248,0.5948352626892253,2.602849510240427,3.197684772929653,6.016918967052538,1.2974176313446126,0.1460373998219056,2.203918076580588,1.761353517364203,13.023152270703473,32846.0,5080,10966,1225.0,3176.0,3855.0,7790.0,3240,3869,668.0,2923.0,3591.0,6757,1457.0,164.0,2475.0,1978.0,14625,7.0,17.409112220666138,0.5774371612981793,0.29053275893563907,0.35519853254581985,2.26477196614504,9.921092370456067,6.085693843999269,29.385145832064786,2.152819216951836,0.34556110333069473,16.49256834926627,19.189310722766855,68.99999999999999,35.3,104.60000000000002,0.15278539243743533,2.6059185288924067,0.4121049747305608,3.0161206844060158,41.400000000000006,7.56239115874079,16.340732509285758,1.86943920112038,4.820790963892102,5.698693904889483,11.51413870790964,4.814272666382513,5.7533002496498815,0.9975826584667844,4.376271083236925,5.3711745722462405,9.973415332156122,2.152819216951836,0.258445472812519,3.679930585154965,2.9605400962065396,21.773814163063996,115.7775680448152,106.46176094501614,50.79812734082397,49.00049937578027,0.3971285892634207,0.0,0.0,7.208913857677903,4.131872659176031,361.0,76.0,175.0,29.0,242.0,,2489.0,33.0,94.0,17.131098626716604,0.20073358302122343,0.05715705368289638,0.09796579275905119,0.21418027465667916,0.4297538077403246,0.5888444444444444,0.44442047440699134,0.36724107365792763,0.4462433208489388,0.39388926342072417,0.734028963795256,0.0,0.0,0.26405443196004996,0.4379558052434457,5.0,0.0,0,0,2,0.019733333333333332,0.006333333333333333,0.0,0,0,2,0,0,0,3,0,0,0,0,0.0017333333333333333,0,0.0,0,0.0011333333333333334,0,0.002533333333333333,0,0.0,,,1986,2002,16,0.5702461922596753
Terry Porter,portete01,75,195.0,1963-04-08,University of Wisconsin-Stevens Point,1988,2002,1985-10-25T00:00:00Z,False,15,NBA,"POR, MIN, MIA, SAS",PG,1115,649.0,28.1847533632287,4.3408071748878925,9.432286995515694,0.4602072834458496,1.1399103139013453,2.9219730941704034,0.39011663597298957,3.200896860986547,6.510313901345292,0.491665518666483,0.5206332604354854,2.715695067264574,3.244843049327354,0.8369264787175235,0.547085201793722,2.5183856502242152,3.065470852017937,5.602690582959641,1.2044843049327354,0.15336322869955157,2.0672645739910314,1.6816143497757847,12.537219730941704,31426.0,4840,10517,1271.0,3258.0,3569.0,7259.0,3028,3618,610.0,2808.0,3418.0,6247,1343.0,171.0,2305.0,1875.0,13979,5.0,17.369041557945646,0.5772791001081907,0.31512426016674094,0.34443203080252016,2.153315725832113,9.976083497740726,6.065369439317763,28.848816266785466,2.095153694393178,0.3809616241328836,16.14569146566537,19.242942149812254,66.6,34.39999999999999,101.30000000000001,0.1547197543435372,2.619232482657672,0.4410742697129765,3.058317953287087,39.900000000000006,7.590609686247055,16.499920448036654,2.035461083179533,5.195198243492649,5.561150003182077,11.302774772481385,4.741201552854324,5.669639788709985,0.9596130592503023,4.444797301597403,5.401610131738052,9.733609113472918,2.095153694393178,0.281674409724432,3.6189715522179084,2.970308025202062,21.912998790810157,115.69719340673328,106.10402214726659,56.389402407566635,43.43723129836629,0.34189595872742906,0.0,0.0,8.236865864144454,5.1149075666380055,411.0,93.0,209.0,41.0,255.0,,2947.0,37.0,107.0,17.168497420464316,0.1949292777300086,0.05699613069647463,0.09866595012897679,0.2177712811693895,0.43145700773860707,0.5833028804815132,0.43671259673258817,0.3667903052450559,0.4384210017196904,0.37345990971625115,0.7309651762682716,0.0,0.0,0.26655030094582977,0.44658490971625103,5.0,0.0,0,0,2,0.019733333333333332,0.006333333333333333,0.0,0,0,2,0,0,0,3,0,0,0,0,0.0017333333333333333,0,0.0,0,0.0011333333333333334,0,0.0,0,0.0,,,1986,2002,17,0.5685429922613928
Patrick Ewing,ewingpa01,84,240.0,1962-08-05,Georgetown,1986,2000,1985-10-26T00:00:00Z,True,15,NBA,NYK,C,1039,1039.0,36.17516843118383,8.912415784408084,17.539942252165545,0.5081211589113257,0.01828681424446583,0.11742059672762271,0.1557377049180328,8.894128970163619,17.422521655437922,0.5104960777814607,0.5086424495171202,4.933589990375361,6.644850818094321,0.742468134414832,2.4716073147256976,7.88354186717998,10.355149181905679,2.009624639076035,1.0211742059672761,2.654475457170356,3.196342637151107,3.538017324350337,22.776708373435998,37586.0,9260,18224,19.0,122.0,9241.0,18102.0,5126,6904,2568.0,8191.0,10759.0,2088,1061.0,2758.0,3321.0,3676.0,23665,1.0,21.62524610227212,0.5560601021657,0.006672856914808704,0.37950146331080725,7.933081466503487,24.664481455861228,16.452915979354017,10.006395998510085,1.4370563507689031,4.854291491512797,13.529111903368275,28.567035598361095,45.4,77.7,123.09999999999998,0.15713002181663382,1.5912307774171235,1.7877347948704305,3.3650987069653597,50.99999999999999,12.492217847070718,24.647493747672005,0.023080402277443728,0.17438141861331347,12.476541797477784,24.4983477890704,6.948483477890703,9.339485446708881,3.4583435321662317,11.139881870909381,14.597956686000108,2.821694247858245,1.4370563507689031,3.708755919757357,4.473777470334699,4.951423402330656,31.95551269089555,106.26084180279891,98.61307401692119,0.0,0.0,0.0,0.0,100.0,4.5881895332390386,4.061216407355021,182.0,165.0,287.0,85.0,546.0,,664.0,113.0,159.0,9.00977369165488,0.29599434229137206,0.3290461103253182,0.286632531824611,0.08316534653465346,0.005057142857142856,0.6053673267326732,0.45142333804809054,0.40197284299858554,0.42515685997171143,0.6151746817538897,0.40834512022630837,0.048529702970297024,147.0,0.3398685997171146,0.0,1.0,0.0,0,0,11,0.11266666666666665,0.2749333333333333,0.06366666666666666,0,3,8,1,7,6,11,1,0,1,0,0.09486666666666667,1,0.462,0,0.0,0,0.0008,0,0.007000000000000001,,,1986,2002,15,0.9949428571428572
Patrick Ewing,ewingpa01,84,240.0,1962-08-05,Georgetown,1987,2001,1985-10-26T00:00:00Z,True,15,NBA,"NYK, SEA",C,1068,1068.0,35.50749063670412,8.584269662921349,16.94194756554307,0.5066872996573449,0.017790262172284643,0.11142322097378277,0.15966386554621848,8.566479400749063,16.830524344569287,0.5089847009735744,0.5072123355808555,4.749063670411985,6.412921348314606,0.7405460651189955,2.404494382022472,7.794943820224719,10.19943820224719,1.945692883895131,0.9925093632958801,2.5711610486891385,3.0898876404494384,3.4775280898876404,21.935393258426966,37922.0,9168,18094,19.0,119.0,9149.0,17975.0,5072,6849,2568.0,8325.0,10893.0,2078,1060.0,2746.0,3300.0,3714.0,23427,1.0,21.337782817361955,0.5531268129318074,0.006500210959337587,0.37897038658298615,7.885681134961236,24.812227730604924,16.518068667264384,9.858335530826432,1.4265017667844524,4.815397394652181,13.58369548019619,28.20424028268551,44.900000000000006,77.10000000000001,121.99999999999999,0.15437073466589313,1.4206740150835926,1.7047413111122833,3.1061151837983236,48.99999999999999,12.292099572807341,24.327548652497228,0.022875903169664046,0.16816623595801908,12.27656241759401,24.1890643953378,6.836285006065081,9.20892621697168,3.441158166763356,11.259825431148148,14.700717261747798,2.793721322715047,1.4265017667844524,3.6729233690206216,4.425776594061495,4.976736459047519,31.442877485364697,105.86314012973999,98.68978429407731,0.0,0.0,0.0,0.0,100.0,2.6163779012749266,1.2001743489157677,240.0,222.0,384.0,106.0,666.0,,874.0,136.0,231.0,8.61721695543206,0.29645483273400897,0.334086629617522,0.2766146888961534,0.08817848970251715,0.004584831644328212,0.5958695652173913,0.4338768660782391,0.3925656532635938,0.42006973956630705,0.6176601285823253,0.31459082488830775,0.04152021357742181,159.0,0.3766340852130326,0.0,1.0,0.0,0,0,10,0.11266666666666666,0.2749333333333333,0.0,0,3,8,1,7,6,11,0,0,0,0,0.09486666666666667,0,0.0,0,0.0,0,0.0008,0,0.007000000000000001,,,1986,2002,16,0.9954151683556719
Patrick Ewing,ewingpa01,84,240.0,1962-08-05,Georgetown,1988,2002,1985-10-26T00:00:00Z,True,15,NBA,"NYK, SEA, ORL",C,1070,1009.0,34.2214953271028,8.211214953271028,16.237383177570095,0.5056981696788304,0.017757009345794394,0.10560747663551402,0.168141592920354,8.193457943925234,16.13177570093458,0.5079080006952088,0.5062449637389203,4.5514018691588785,6.138317757009346,0.7414738124238733,2.3093457943925233,7.598130841121495,9.90747663551402,1.877570093457944,0.9280373831775701,2.4710280373831774,2.930841121495327,3.3598130841121496,20.99158878504673,36617.0,8786,17374,19.0,113.0,8767.0,17261.0,4870,6568,2471.0,8130.0,10601.0,2009,993.0,2644.0,3136.0,3595.0,22461,1.0,21.31393614987574,0.551994374197777,0.006383974656580276,0.3786315918835514,7.87286779364776,25.090045607231616,16.658379987437534,9.894783843569925,1.388838517628424,4.838178987901794,13.477387552229839,28.099180708414124,44.300000000000004,75.6,119.89999999999999,0.15715023076713003,1.4070759483300106,1.7293497555780104,3.116437720184614,47.4,12.234462135073874,24.264388125733944,0.023691181691564027,0.16457110085479423,12.21837124832728,24.12699292678264,6.821203266242455,9.172335254116941,3.436600486113007,11.41638856268946,14.852713220635222,2.803935330584155,1.388838517628424,3.675014337602753,4.36729934183576,5.004839282300571,31.310858344484807,105.85318294781112,98.3062238850807,0.0,0.0,0.0,0.0,100.0,2.248362770390951,0.7173844016669974,260.0,246.0,451.0,117.0,724.0,,958.0,149.0,253.0,8.553095852351658,0.2994538598928359,0.3286253224846199,0.273609446318714,0.09370549712244493,0.004443143480849375,0.6011559833300257,0.42557342726731495,0.3861674935503076,0.4164873982933121,0.6192103591982536,0.2864655685651915,0.04156310775947608,171.0,0.4323646556856519,0.0,1.0,0.0,0,0,10,0.11266666666666666,0.2749333333333333,0.0,0,3,8,1,7,6,11,0,0,0,0,0.09486666666666665,0,0.0,0,0.0,0,0.0008,0,0.007,,,1986,2002,17,0.9955568565191508
